.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
303  3  0.28  25  e  2  5088370.33333333|492  3  0.28  24  ne  3  4399115.42857143
303  3  0.28  25  e  2  5088370.33333333|493  1  0.28  24  ne  3  4413982.57142857
303  3  0.28  25  e  2  5088370.33333333|500  3  0.29  25  ne  3  4395414.28571429
303  3  0.28  25  e  2  5088370.33333333|501  3  0.29  24  ne  3  4398510
303  3  0.28  25  e  2  5088370.33333333|506  3  0.28  25  ne  3  5088370.33333333
303  3  0.28  25  e  2  5088370.33333333|507  3  0.29  26  ne  3  5090382.83333333
303  3  0.28  25  e  2  5088370.33333333|508  2  0.27  26  ne  3  4416253.42857143
303  3  0.28  25  e  2  5088370.33333333|513  3  0.25  23  ne  3  5089798.83333333
303  3  0.28  25  e  2  5088370.33333333|518  3  0.3  28  ne  3  4397016
303  3  0.28  25  e  2  5088370.33333333|520  3  0.27  26  ne  3  4397048.57142857
303  3  0.28  25  e  2  5088370.33333333|521  3  0.28  26  ne  3  4398292.28571429
303  3  0.28  25  e  2  5088370.33333333|524  3  0.28  24  ne  3  4399115.42857143
303  3  0.28  25  e  2  5088370.33333333|525  3  0.31  24  ne  3  5092208.5
303  3  0.28  25  e  2  5088370.33333333|527  1  0.29  25  ne  3  4416112.28571429
303  3  0.28  25  e  2  5088370.33333333|528  3  0.28  25  ne  3  5088370.33333333
303  3  0.28  25  e  2  5088370.33333333|529  3  0.29  26  ne  3  5089639.5
303  3  0.28  25  e  2  5088370.33333333|530  3  0.3  24  ne  3  5088208.66666667
303  3  0.28  25  e  2  5088370.33333333|533  3  0.3  26  ne  3  5086836
303  3  0.28  25  e  2  5088370.33333333|536  1  0.27  27  ne  3  4411700.57142857
303  3  0.28  25  e  2  5088370.33333333|538  3  0.25  25  ne  3  4401275.71428571
303  3  0.28  25  e  2  5088370.33333333|539  3  0.29  24  ne  3  5092922.5
303  3  0.28  25  e  2  5088370.33333333|540  3  0.25  25  ne  3  4400948.57142857
303  3  0.28  25  e  2  5088370.33333333|542  3  0.3  25  ne  3  5093815
303  3  0.28  25  e  2  5088370.33333333|544  3  0.3  26  ne  3  5086836
303  3  0.28  25  e  2  5088370.33333333|545  1  0.3  25  ne  3  4424083.14285714
303  3  0.28  25  e  2  5088370.33333333|547  0  0.27  25  ne  3  4419736.85714286
303  3  0.28  25  e  2  5088370.33333333|549  0  0.27  24  ne  3  4413909.42857143
303  3  0.28  25  e  2  5088370.33333333|550  2  0.29  24  ne  3  4410091.14285714
303  3  0.28  25  e  2  5088370.33333333|552  3  0.28  26  ne  3  4397558.85714286
303  3  0.28  25  e  2  5088370.33333333|554  3  0.28  26  ne  3  4397558.85714286
303  3  0.28  25  e  2  5088370.33333333|555  3  0.29  25  ne  3  4395414.28571429
303  3  0.28  25  e  2  5088370.33333333|556  3  0.28  25  ne  3  5088370.33333333
303  3  0.28  25  e  2  5088370.33333333|558  3  0.29  26  ne  3  5089367.16666667
303  3  0.28  25  e  2  5088370.33333333|561  3  0.29  26  ne  3  5089113.5
303  3  0.28  25  e  2  5088370.33333333|564  3  0.28  24  ne  3  4399115.42857143
303  3  0.28  25  e  2  5088370.33333333|565  3  0.28  26  ne  3  4397558.85714286
303  3  0.28  25  e  2  5088370.33333333|566  3  0.27  23  ne  3  5089626
303  3  0.28  25  e  2  5088370.33333333|568  1  0.27  26  ne  3  4420574
303  3  0.28  25  e  2  5088370.33333333|570  1  0.28  22  ne  3  4414147.71428571
303  3  0.28  25  e  2  5088370.33333333|571  3  0.29  28  ne  3  5089052.16666667
303  3  0.28  25  e  2  5088370.33333333|572  2  0.29  22  ne  3  4417313.14285714
303  3  0.28  25  e  2  5088370.33333333|574  3  0.28  24  ne  3  4398085.14285714
