.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
342  3  0.4572  29  e  2  3930242|622  3  0.4504  28  ne  3  3930331.4
342  3  0.4572  29  e  2  3930242|624  3  0.4417  31  ne  3  3932986.8
342  3  0.4572  29  e  2  3930242|626  3  0.4822  31  ne  3  3931985.2
342  3  0.4572  29  e  2  3930242|628  3  0.4381  27  ne  3  3931720.8
342  3  0.4572  29  e  2  3930242|630  3  0.4448  30  ne  3  3928483.8
342  3  0.4572  29  e  2  3930242|633  3  0.4761  30  ne  3  3929744.4
342  3  0.4572  29  e  2  3930242|634  3  0.4458  31  ne  3  3931178.33333333
342  3  0.4572  29  e  2  3930242|637  3  0.448  28  ne  3  3929446.2
342  3  0.4572  29  e  2  3930242|638  3  0.4523  28  ne  3  3927537.2
342  3  0.4572  29  e  2  3930242|639  3  0.4537  27  ne  3  3932764
342  3  0.4572  29  e  2  3930242|645  3  0.4742  31  ne  3  3929628.6
342  3  0.4572  29  e  2  3930242|647  3  0.4571  28  ne  3  3931808.4
342  3  0.4572  29  e  2  3930242|648  3  0.4421  29  ne  3  3932090.4
342  3  0.4572  29  e  2  3930242|649  1  0.4236  27  ne  3  3955753
342  3  0.4572  29  e  2  3930242|650  0  0.4458  28  ne  3  3948366.33333333
342  3  0.4572  29  e  2  3930242|653  0  0.4555  30  ne  3  3951248.33333333
342  3  0.4572  29  e  2  3930242|656  1  0.4685  27  ne  3  3955261.33333333
342  3  0.4572  29  e  2  3930242|658  3  0.4677  31  ne  3  3928128.6
342  3  0.4572  29  e  2  3930242|659  3  0.4014  28  ne  3  3929692.66666667
342  3  0.4572  29  e  2  3930242|660  3  0.4665  30  ne  3  3929732.4
342  3  0.4572  29  e  2  3930242|663  3  0.4474  29  ne  3  3930529.4
342  3  0.4572  29  e  2  3930242|664  1  0.4779  29  ne  3  3965984.66666667
342  3  0.4572  29  e  2  3930242|665  3  0.4703  28  ne  3  3935715.33333333
342  3  0.4572  29  e  2  3930242|666  3  0.4646  30  ne  3  3931474.2
342  3  0.4572  29  e  2  3930242|669  3  0.4776  30  ne  3  3932908.2
342  3  0.4572  29  e  2  3930242|670  3  0.4643  29  ne  3  3933292.2
342  3  0.4572  29  e  2  3930242|673  3  0.4578  28  ne  3  3931238.2
342  3  0.4572  29  e  2  3930242|678  1  0.4512  31  ne  3  3956053.33333333
342  3  0.4572  29  e  2  3930242|680  3  0.4498  27  ne  3  3926046
342  3  0.4572  29  e  2  3930242|681  3  0.4604  29  ne  3  3933038.66666667
342  3  0.4572  29  e  2  3930242|686  3  0.4365  31  ne  3  3933074.66666667
342  3  0.4572  29  e  2  3930242|687  3  0.4675  29  ne  3  3932456.6
296  3  0.6076  20  e  2  3929342.6|489  1  0.522  18  ne  3  3959088.66666667
296  3  0.6076  20  e  2  3929342.6|492  0  0.6878  16  ne  3  3963667.66666667
296  3  0.6076  20  e  2  3929342.6|498  3  0.7137  13  ne  3  3928646
296  3  0.6076  20  e  2  3929342.6|505  3  0.613  23  ne  3  3932811.2
296  3  0.6076  20  e  2  3929342.6|507  2  0.6358  23  ne  3  3951608.33333333
296  3  0.6076  20  e  2  3929342.6|509  1  0.7152  26  ne  3  3963533.66666667
