.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
475  3  0.1  27  e  2  3070360.25|579  3  0.11  27  ne  3  3071018.25
475  3  0.1  27  e  2  3070360.25|580  3  0.1  28  ne  3  3076527.75
475  3  0.1  27  e  2  3070360.25|585  3  0.09  27  ne  3  3073940.5
475  3  0.1  27  e  2  3070360.25|586  3  0.1  27  ne  3  3070360.25
475  3  0.1  27  e  2  3070360.25|587  0  0.11  27  ne  3  3079116.75
475  3  0.1  27  e  2  3070360.25|596  2  0.08  25  ne  3  3083234.5
475  3  0.1  27  e  2  3070360.25|602  1  0.11  24  ne  3  3077031.5
475  3  0.1  27  e  2  3070360.25|604  3  0.1  27  ne  3  3070360.25
475  3  0.1  27  e  2  3070360.25|605  3  0.09  25  ne  3  3073851.25
475  3  0.1  27  e  2  3070360.25|606  0  0.08  29  ne  3  3082704.25
475  3  0.1  27  e  2  3070360.25|608  2  0.11  28  ne  3  3083467
475  3  0.1  27  e  2  3070360.25|611  3  0.07  26  ne  3  3071736
475  3  0.1  27  e  2  3070360.25|612  3  0.07  27  ne  3  3069351.5
475  3  0.1  27  e  2  3070360.25|613  3  0.1  29  ne  3  3073083.5
475  3  0.1  27  e  2  3070360.25|615  3  0.11  25  ne  3  3073019.25
475  3  0.1  27  e  2  3070360.25|617  2  0.1  27  ne  3  3078740.5
475  3  0.1  27  e  2  3070360.25|619  3  0.11  26  ne  3  3070698.25
475  3  0.1  27  e  2  3070360.25|622  3  0.11  29  ne  3  3074136.75
475  3  0.1  27  e  2  3070360.25|624  3  0.1  27  ne  3  3070360.25
475  3  0.1  27  e  2  3070360.25|626  3  0.09  26  ne  3  3074023
475  3  0.1  27  e  2  3070360.25|627  3  0.1  26  ne  3  3075072
475  3  0.1  27  e  2  3070360.25|628  1  0.1  26  ne  3  3082286.75
475  3  0.1  27  e  2  3070360.25|630  3  0.1  28  ne  3  3076556
475  3  0.1  27  e  2  3070360.25|631  3  0.09  27  ne  3  3073940.5
475  3  0.1  27  e  2  3070360.25|633  3  0.12  28  ne  3  3078312
