.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
360  3  0.6  33  e  2  4229696.61538462|575  3  0.38  26  ne  3  4230261.38461538
360  3  0.6  33  e  2  4229696.61538462|577  1  0.53  43  ne  3  6000226.8
360  3  0.6  33  e  2  4229696.61538462|579  3  0.58  45  ne  3  5972165.2
360  3  0.6  33  e  2  4229696.61538462|581  3  0.63  31  ne  3  4231147.38461538
360  3  0.6  33  e  2  4229696.61538462|582  3  0.52  35  ne  3  4235138
360  3  0.6  33  e  2  4229696.61538462|583  1  0.45  44  ne  3  5996772
360  3  0.6  33  e  2  4229696.61538462|584  2  0.59  50  ne  3  5998225.6
360  3  0.6  33  e  2  4229696.61538462|586  3  0.54  47  ne  3  5968190.4
360  3  0.6  33  e  2  4229696.61538462|587  3  0.7  48  ne  3  4234781.07692308
360  3  0.6  33  e  2  4229696.61538462|589  1  0.64  39  ne  3  6000072.8
360  3  0.6  33  e  2  4229696.61538462|590  3  0.7  31  ne  3  5974462.4
360  3  0.6  33  e  2  4229696.61538462|592  2  0.58  42  ne  3  5996562.4
360  3  0.6  33  e  2  4229696.61538462|593  3  0.64  33  ne  3  4230358.46153846
360  3  0.6  33  e  2  4229696.61538462|594  3  0.57  18  ne  3  4233559.07692308
360  3  0.6  33  e  2  4229696.61538462|596  2  0.71  35  ne  3  6011016
360  3  0.6  33  e  2  4229696.61538462|598  3  0.4  40  ne  3  4229987.84615385
360  3  0.6  33  e  2  4229696.61538462|599  2  0.75  53  ne  3  6007778.8
360  3  0.6  33  e  2  4229696.61538462|602  3  0.52  21  ne  3  4232233.07692308
360  3  0.6  33  e  2  4229696.61538462|603  3  0.63  38  ne  3  4229775.69230769
360  3  0.6  33  e  2  4229696.61538462|606  3  0.61  38  ne  3  4232415.38461538
360  3  0.6  33  e  2  4229696.61538462|607  3  0.77  37  ne  3  4235755.53846154
360  3  0.6  33  e  2  4229696.61538462|613  3  0.43  32  ne  3  4230812
360  3  0.6  33  e  2  4229696.61538462|614  0  0.65  22  ne  3  6013051.6
360  3  0.6  33  e  2  4229696.61538462|615  3  0.76  37  ne  3  5972944.4
360  3  0.6  33  e  2  4229696.61538462|616  3  0.71  42  ne  3  5971722
360  3  0.6  33  e  2  4229696.61538462|617  3  0.57  40  ne  3  4231843.38461538
